Date,Close,GDP,Inflation,Interest Rate,VIX,Stock_Returns
2024-05-21,1137.650024414062,5.9,4.75,6.5,13.7775,-0.0032417323792174324
2024-05-22,1126.0,5.9,4.75,6.5,13.7775,-0.01024042909862577
2024-05-23,1165.25,5.9,4.75,6.5,13.7775,0.03485790408525746
2024-05-24,1174.0,5.9,4.75,6.5,13.7775,0.007509118214975352
2024-05-27,1187.0,5.9,4.75,6.5,13.7775,0.011073253833049357
2024-05-28,1183.400024414062,5.9,4.75,6.5,13.7775,-0.0030328353714725864
2024-05-29,1159.75,5.9,4.75,6.5,13.7775,-0.019984809807462978
2024-05-30,1167.949951171875,5.9,4.75,6.5,13.7775,0.007070447227311982
2024-05-31,1162.150024414062,5.9,4.75,6.5,13.7775,-0.004965903506390479
2024-06-03,1223.900024414062,5.7,5.08,6.5,13.2675,0.05313427587039232
2024-06-04,1131.25,5.7,5.08,6.5,13.2675,-0.07570064757406791
2024-06-05,1184.5,5.7,5.08,6.5,13.2675,0.04707182320441983
2024-06-06,1170.949951171875,5.7,5.08,6.5,13.2675,-0.011439467140671122
2024-06-07,1186.800048828125,5.7,5.08,6.5,13.2675,0.013536101726967287
2024-06-10,1200.0,5.7,5.08,6.5,13.2675,0.011122304203567301
2024-06-11,1194.599975585938,5.7,5.08,6.5,13.2675,-0.004500020345051703
2024-06-12,1187.900024414062,5.7,5.08,6.5,13.2675,-0.005608531147499485
2024-06-13,1174.650024414062,5.7,5.08,6.5,13.2675,-0.011154137324423052
2024-06-14,1181.050048828125,5.7,5.08,6.5,13.2675,0.005448452118540947
2024-06-18,1191.900024414062,5.7,5.08,6.5,13.2675,0.009186719560871026
2024-06-19,1226.650024414062,5.7,5.08,6.5,13.2675,0.02915512986677138
2024-06-20,1239.5,5.7,5.08,6.5,13.2675,0.010475665699412495
2024-06-21,1237.449951171875,5.7,5.08,6.5,13.2675,-0.001653932092073429
2024-06-24,1228.099975585938,5.7,5.08,6.5,13.2675,-0.00755584141167287
2024-06-25,1271.449951171875,5.7,5.08,6.5,13.2675,0.03529840928891348
2024-06-26,1285.400024414062,5.7,5.08,6.5,13.2675,0.01097178322224135
2024-06-27,1288.949951171875,5.7,5.08,6.5,13.2675,0.0027617291818795575
2024-06-28,1265.25,5.7,5.08,6.5,13.2675,-0.018387022048705348
2024-07-01,1261.900024414062,6.0,3.54,6.5,13.19,-0.0026476787875423513
2024-07-02,1253.400024414062,6.0,3.54,6.5,13.19,-0.006735874344678594
2024-07-03,1280.0,6.0,3.54,6.5,13.19,0.02122225551924095
2024-07-04,1280.900024414062,6.0,3.54,6.5,13.19,0.0007031440734859284
2024-07-05,1287.050048828125,6.0,3.54,6.5,13.19,0.00480133054636811
2024-07-08,1287.849975585938,6.0,3.54,6.5,13.19,0.0006215195427259346
2024-07-09,1289.400024414062,6.0,3.54,6.5,13.19,0.0012035942520547405
2024-07-10,1291.650024414062,6.0,3.54,6.5,13.19,0.0017449976402958978
2024-07-11,1296.75,6.0,3.54,6.5,13.19,0.003948419068277698
2024-07-12,1317.300048828125,6.0,3.54,6.5,13.19,0.015847348238384518
2024-07-15,1307.449951171875,6.0,3.54,6.5,13.19,-0.007477489782994118
2024-07-16,1304.0,6.0,3.54,6.5,13.19,-0.002638686986666472
2024-07-18,1309.400024414062,6.0,3.54,6.5,13.19,0.004141123016918824
2024-07-19,1292.349975585938,6.0,3.54,6.5,13.19,-0.013021268145885223
2024-07-22,1282.5,6.0,3.54,6.5,13.19,-0.007621755539920283
2024-07-23,1263.25,6.0,3.54,6.5,13.19,-0.015009746588693917
2024-07-24,1239.25,6.0,3.54,6.5,13.19,-0.018998614684345938
2024-07-25,1175.900024414062,6.0,3.54,6.5,13.19,-0.05111960910707114
2024-07-26,1177.349975585938,6.0,3.54,6.5,13.19,0.001233056502910168
2024-07-29,1170.050048828125,6.0,3.54,6.5,13.19,-0.006200303146207564
2024-07-30,1170.0,6.0,3.54,6.5,13.19,-4.277494640092527e-05
2024-07-31,1166.099975585938,6.0,3.54,6.5,13.19,-0.0033333542000529848
2024-08-01,1172.300048828125,6.2,3.65,6.5,13.0525,0.005316931113965362
2024-08-02,1160.849975585938,6.2,3.65,6.5,13.0525,-0.009767186526719818
2024-08-05,1133.5,6.2,3.65,6.5,13.0525,-0.023560301642021497
2024-08-06,1126.099975585938,6.2,3.65,6.5,13.0525,-0.00652847323693162
2024-08-07,1136.800048828125,6.2,3.65,6.5,13.0525,0.009501885688808054
2024-08-08,1138.150024414062,6.2,3.65,6.5,13.0525,0.0011875224559751985
2024-08-09,1142.75,6.2,3.65,6.5,13.0525,0.004041624994302495
2024-08-12,1164.300048828125,6.2,3.65,6.5,13.0525,0.01885806066779705
2024-08-13,1159.599975585938,6.2,3.65,6.5,13.0525,-0.00403682302248265
2024-08-14,1153.099975585938,6.2,3.65,6.5,13.0525,-0.005605381283934174
2024-08-16,1166.849975585938,6.2,3.65,6.5,13.0525,0.011924378016757053
2024-08-19,1153.25,6.2,3.65,6.5,13.0525,-0.011655290629036252
2024-08-20,1168.0,6.2,3.65,6.5,13.0525,0.012789941469759425
2024-08-21,1174.400024414062,6.2,3.65,6.5,13.0525,0.005479472957244935
2024-08-22,1169.949951171875,6.2,3.65,6.5,13.0525,-0.0037892312241796233
2024-08-23,1165.949951171875,6.2,3.65,6.5,13.0525,-0.0034189496704482014
2024-08-26,1170.300048828125,6.2,3.65,6.5,13.0525,0.0037309471576183473
2024-08-27,1181.25,6.2,3.65,6.5,13.0525,0.009356533123996424
2024-08-28,1170.949951171875,6.2,3.65,6.5,13.0525,-0.008719618055555545
2024-08-29,1175.400024414062,6.2,3.65,6.5,13.0525,0.0038003957707444247
2024-08-30,1175.25,6.2,3.65,6.5,13.0525,-0.0001276368988819554
